Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6225587,MDG_0000000025,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,100,100,,," Vital Statistics, Annual Bulletin. Births and Deaths 2001. Doha: The Planning Council [Qatar]; 2002.",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
6227610,MDG_0000000025,COUNTRY,BLZ,AMR,Americas,YEAR,2012,,,,,,,,,94,94,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2012,2012-01-01,2012-12-31
6235406,MDG_0000000025,COUNTRY,BRA,AMR,Americas,YEAR,2004,,,,,,,,,99,99,,," DATASUS [online database]. Brazil: MS/SVS/DASIS - Sistema de Informações sobre Nacidos Vivos – SINASC. Nascim p/resid.mãe por ocorrência segundo Região. Período: 2004; 2011 (http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinasc/cnv/nvuf.def, accessed 27 July 2011, in Portuguese).",2025-04-07T06:46:44Z,2004,2004-01-01,2004-12-31
6235749,MDG_0000000025,COUNTRY,MDA,EUR,Europe,YEAR,2020,,,,,,,,,100,100,,,"Skilled health personnel Statistical databank. Share of births attended by skilled health personnel by Indicators and Years  [online database]. Chisinau: National Bureau of Statistics [Republic of Moldova]; 2021 (https://statbank.statistica.md/pxweb/pxweb/en/50%20Statistica%20gender/50%20Statistica%20gender__GEN04/GEN040600soc.px/table/tableViewLayout1/?rxid=b2ff27d7-0b96-43c9-934b-42e1a2a9a774), accessed 29 September 2021).",2025-04-07T06:46:44Z,2020,2020-01-01,2020-12-31
6240796,MDG_0000000025,COUNTRY,BIH,EUR,Europe,YEAR,2017,,,,,,,,,100,100,,,Doctor + Midwife  Statistical Yearbook Federation of Bosnia and Herzegovina 2018. Sarajevo: Institute for Statistics of Federation of Bosnia and Herzegovina; 2018.,2025-04-07T06:46:44Z,2017,2017-01-01,2017-12-31
6242222,MDG_0000000025,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,96,96,,,"Skilled health personnel Kingdom of Saudi Arabia. Millennium Development Goals 1431 H, 2010 G. Riyadh: Ministry of Economy and Planning [Saudi Arabia], UN-DESA, United Nations Development Programme (UNDP); 2010.",2025-04-07T06:46:44Z,2005,2005-01-01,2005-12-31
6243121,MDG_0000000025,REGION,EUR,,,YEAR,2005,,,,,,,,,97,97,,,,2025-04-07T06:46:44Z,2005,2005-01-01,2005-12-31
6245768,MDG_0000000025,COUNTRY,CHN,WPR,Western Pacific,YEAR,2016,,,,,,,,,100,100,,,Skilled attendant China Statistical Yearbook for Health and Family Planning 2017. Beijing: National Health and Family Planning Commission of China (NHFPC); 2017. ,2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
6247570,MDG_0000000025,COUNTRY,SRB,EUR,Europe,YEAR,2001,,,,,,,,,98,98,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
6251537,MDG_0000000025,COUNTRY,VEN,AMR,Americas,YEAR,2016,,,,,,,,,99,99,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
6254264,MDG_0000000025,COUNTRY,MKD,EUR,Europe,YEAR,2011,,,,,,,,,89,89,,," Macedonia Multiple Indicator Cluster Survey 2011 (MICS 2011). Republic of Macedonia: Ministry of Health, Ministry of Education and Science, Ministry of Labour and Social Policy of the Government of Republic of Macedonia, United Nations Children's Fund (UNICEF), United Nations Population Fund (UNFPA); 2014.",2025-04-07T06:46:44Z,2011,2011-01-01,2011-12-31
6254618,MDG_0000000025,COUNTRY,SRB,EUR,Europe,YEAR,2012,,,,,,,,,99,99,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2016 (www.transmonee.org, accessed 17 October 2016). ",2025-04-07T06:46:44Z,2012,2012-01-01,2012-12-31
6259417,MDG_0000000025,COUNTRY,SYC,AFR,Africa,YEAR,2007,,,,,,,,,100,100,,,Skilled health staff Seychelles Millennium Development Goals: Status Report 2010. Mahé: Ministry of Foreign Affairs [Seychelles]; 2010.,2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
6259962,MDG_0000000025,COUNTRY,ITA,EUR,Europe,YEAR,2005,,,,,,,,,100,100,,, Certificato di assistenza al parto (CeDAP). Analisi dell’evento nascita - Anno 2005. Roma: Direzione Generale del Sistema Informativo – Ufficio di Statistica; 2008 (in Italian). ,2025-04-07T06:46:44Z,2005,2005-01-01,2005-12-31
6260915,MDG_0000000025,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2004,,,,,,,,,84,84,,," Merhi S, Cockcroft A, Andersson N (CIETinternational). Reproductive health survey 2004: follow up. Revised Version September 2004. Maldives: CIETinternational; 2004.",2025-04-07T06:46:44Z,2004,2004-01-01,2004-12-31
6262040,MDG_0000000025,COUNTRY,BIH,EUR,Europe,YEAR,2006,,,,,,,,,99,99,,," Directorate for Economic Planning of Bosnia and Herzegovina, the Ministry of Health and Social Protection of the Republika Srpska and the Ministry of Health of the Federation of Bosnia and Herzegovina. Multiple Indicator Cluster Survey 2006, Final Report. Sarajevo, Bosnia and Herzegovina; 2007.",2025-04-07T06:46:44Z,2006,2006-01-01,2006-12-31
6270132,MDG_0000000025,COUNTRY,KNA,AMR,Americas,YEAR,2007,,,,,,,,,100,100,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
6278242,MDG_0000000025,COUNTRY,SLB,WPR,Western Pacific,YEAR,2007,,,,,,,,,86,86,,,"Doctor, nurse, midwife, medical assistant, or clinical officer National Statistics Office [Solomon Islands], Secretariat of the Pacific Community (SPC), Macro International Inc., Asian Development Bank. Solomon Islands Demographic and Health Survey 2006-2007. Noumea: SPC; 2009.",2025-04-07T06:46:44Z,2006-2007,2006-01-01,2007-12-31
6281023,MDG_0000000025,COUNTRY,BLR,EUR,Europe,YEAR,2001,,,,,,,,,100,100,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
6282977,MDG_0000000025,COUNTRY,SVK,EUR,Europe,YEAR,2014,,,,,,,,,98,98,,,Skilled health personnel National Health Information Centre of the Slovak Republic [Slovakia]; Provided during SDG country consultation 2021. ,2025-04-07T06:46:44Z,2014,2014-01-01,2014-12-31
6289752,MDG_0000000025,COUNTRY,SRB,EUR,Europe,YEAR,2000,,,,,,,,,98,98,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
6291531,MDG_0000000025,COUNTRY,MDG,AFR,Africa,YEAR,2009,,,,,,,,,44,44,,," Institut National de la Statistique (INSTAT), ICF Macro. Enquête Démographique et de Santé de Madagascar 2008-2009. Antananarivo, Madagascar: INSTAT, ICF Macro; 2010 (in French).",2025-04-07T06:46:44Z,2008-2009,2008-01-01,2009-12-31
6303055,MDG_0000000025,COUNTRY,MUS,AFR,Africa,YEAR,2014,,,,,,,,,100,100,,," Sustainable Development Goals  [online database]. Port Louis: Statistics Mauritius; 2020 (https://statsmauritius.govmu.org/Pages/Statistics/By_Subject/SDGs/SB_SDG.aspx, accessed 8 January 2021).",2025-04-07T06:46:44Z,2014,2014-01-01,2014-12-31
6310706,MDG_0000000025,GLOBAL,GLOBAL,,,YEAR,2006,,,,,,,,,66,66,,,,2024-04-26T13:59:03Z,2006,2006-01-01,2006-12-31
6311489,MDG_0000000025,REGION,AMR,,,YEAR,2019,,,,,,,,,95,95,,,,2025-04-07T06:46:44Z,2019,2019-01-01,2019-12-31
6314486,MDG_0000000025,COUNTRY,KGZ,EUR,Europe,YEAR,2003,,,,,,,,,99,99,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2003,2003-01-01,2003-12-31
6315065,MDG_0000000025,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,100,100,,,Skilled health personnel Health Statistics of 2017. Bahrain: Ministry of Health; 2018.,2025-04-07T06:46:44Z,2014,2014-01-01,2014-12-31
6317961,MDG_0000000025,GLOBAL,GLOBAL,,,YEAR,2018,,,,,,,,,82,82,,,,2025-04-07T06:46:44Z,2018,2018-01-01,2018-12-31
6322189,MDG_0000000025,COUNTRY,GRC,EUR,Europe,YEAR,2018,,,,,,,,,100,100,,,"Skilled persons Hellenic Republic, Hellenic Statistical Authority, Directorate General of Statistics, Population and Migration Statistics Section. 2014-2018 Proportion of births attended by skilled health personnel. Provided during SDG Country Consultation december 2019; 2019. ",2025-04-07T06:46:44Z,2018,2018-01-01,2018-12-31
6324696,MDG_0000000025,COUNTRY,MEX,AMR,Americas,YEAR,2021,,,,,,,,,85,85,,,"Skilled health personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 1 February 2024). ",2025-04-07T06:46:44Z,2021,2021-01-01,2021-12-31
6325626,MDG_0000000025,COUNTRY,BWA,AFR,Africa,YEAR,2001,,,,,,,,,92,92,,,"Skilled health personnel Stats Brief. Vision 2016 and Millennium Development Goals Indicators Report, 2012. No. 2012/3. Gaborone: Statistics Botswana (CSO); 2012.",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
6334122,MDG_0000000025,COUNTRY,CZE,EUR,Europe,YEAR,2000,,,,,,,,,100,100,,, Rodi?ka a novorozenec 2000 [Mother and Newborn 2000]. Prague: Ústav zdravotnických informací a statistiky ?R [Institute of Health Information and Statistics of the Czech Republic]; 2001 (in Czech).,2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
6334137,MDG_0000000025,COUNTRY,GNQ,AFR,Africa,YEAR,2011,,,,,,,,,68,68,,,"Doctor, nurse, midwife and auxiliary nurse/midwife  Ministerio de Sanidad y Bienestar Social, Ministerio de Economía, Planificación e Inversiones Públicas, ICF International. Encuesta Demográfica y de Salud (EDSGE-I) 2011. Calverton, Maryland, USA; 2012 (in Spanish).",2025-04-07T06:46:44Z,2011,2011-01-01,2011-12-31
6335309,MDG_0000000025,COUNTRY,FSM,WPR,Western Pacific,YEAR,2001,,,,,,,,,86,86,,," Statistical Yearbook Federated States of Micronesia 2008. Palikir, Pohnpei: Division of Statistics, Office of Statistics, Budget and Economic Management, Overseas Development Assistance & Compact Management (SBOC) [Federated States of Micronesia]; 2008.",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
6335968,MDG_0000000025,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,100,100,,," Vital Statistics, Annual Bulletin. Births and Deaths 2006. Doha: Statistics Authority [Qatar]; 2007.",2025-04-07T06:46:44Z,2006,2006-01-01,2006-12-31
6338155,MDG_0000000025,COUNTRY,MDA,EUR,Europe,YEAR,2006,,,,,,,,,100,100,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2006,2006-01-01,2006-12-31
6339432,MDG_0000000025,COUNTRY,PRY,AMR,Americas,YEAR,2016,,,,,,,,,96,96,,," Encuesta de Indicadores Múltiples por Conglomerados - MICS Paraguay 2016. Fernando De La Mora: Dirección General De Estadística, Encuestas y Censos, Ministerio de Salud Pública y Bienestar Social, Ministerio de la Secretaria Técnica de Planificación del Desarrollo Económico y Social, Fondo de las Naciones Unidas para la Infancia (UNICEF), Banco Interamericano de Desarrollo (BID), ERSSAN; 2017 (in Spanish). 
",2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
6345461,MDG_0000000025,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,32,32,,,"Doctor/clinical officer or nurse/midwife/auxiliary midwife The Somali Health and Demographic Survey (SHDS) 2020. Mogadishu: Directorate of National Statistics, Federal Government of Somalia; 2020. ",2025-04-07T06:46:44Z,2018-2019,2018-01-01,2019-12-31
6358285,MDG_0000000025,COUNTRY,FJI,WPR,Western Pacific,YEAR,2009,,,,,,,,,100,100,,,Skilled health personnel Annual Report 2010. Suva: Ministry of Health [Fiji]; 2011. ,2025-04-07T06:46:44Z,2009,2009-01-01,2009-12-31
6359643,MDG_0000000025,COUNTRY,PLW,WPR,Western Pacific,YEAR,2013,,,,,,,,,99,99,,, 2013 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2014.,2025-04-07T06:46:44Z,2013,2013-01-01,2013-12-31
6363756,MDG_0000000025,REGION,AMR,,,YEAR,2008,,,,,,,,,93,93,,,,2024-04-26T13:59:03Z,2008,2008-01-01,2008-12-31
6365851,MDG_0000000025,COUNTRY,NOR,EUR,Europe,YEAR,2013,,,,,,,,,99,99,,," Dataset: F11: Fødested. 2013. [online database]. Oslo: Folkehelseinstituttet, Medisinsk fødselsregister [Norwegian Institute of Public Health (NIPH), Medical Birth Registry]; 2014 (http://statistikkbank.fhi.no/mfr, accessed 7 November 2014, in Norwegian). ",2025-04-07T06:46:44Z,2013,2013-01-01,2013-12-31
6379583,MDG_0000000025,COUNTRY,FJI,WPR,Western Pacific,YEAR,2000,,,,,,,,,97,97,,, Annual Report 2006. Suva: Ministry of Health [Fiji]; 2007. ,2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
6385718,MDG_0000000025,COUNTRY,LVA,EUR,Europe,YEAR,2020,,,,,,,,,98,98,,, Health Statistics Database - Maternal and child health care (Vesel?bas statistikas datub?ze). Latvia; 2023   (https://statistika.spkc.gov.lv/pxweb/en/Health/Health__Mates_berna_veseliba/MCH010_dzemdibu_raditaji_regioni.px/ accessed 21 September 2023),2025-04-07T06:46:44Z,2020,2020-01-01,2020-12-31
6417886,MDG_0000000025,COUNTRY,PRT,EUR,Europe,YEAR,2015,,,,,,,,,100,100,,," Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2015 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020 ",2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
6424584,MDG_0000000025,COUNTRY,USA,AMR,Americas,YEAR,2012,,,,,,,,,99,99,,," Martin JA, Hamilton BE, Osterman MJK, Curtin SC, Mathews TJ. Births: Final data for 2012. National Vital Statistics Reports; vol 62, no 9. Hyattsville, MD: National Center for Health Statistics; 2013.",2025-04-07T06:46:44Z,2012,2012-01-01,2012-12-31
6432308,MDG_0000000025,COUNTRY,BRB,AMR,Americas,YEAR,2016,,,,,,,,,99,99,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
6434964,MDG_0000000025,COUNTRY,MSR,AMR,Americas,YEAR,2004,,,,,,,,,100,100,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2004,2004-01-01,2004-12-31
6447485,MDG_0000000025,COUNTRY,UGA,AFR,Africa,YEAR,2001,,,,,,,,,39,39,,,"Doctor (3.8%), nurse, midwife, medical assistant, clinical officer, nursing aide (35.2%) Uganda Bureau of Statistics (UBOS), ORC Macro. Uganda Demographic and Health Survey 2000-2001. Calverton, Maryland, USA: UBOS, ORC Macro; 2001.",2025-04-07T06:46:44Z,2000-2001,2000-01-01,2001-12-31
6448096,MDG_0000000025,COUNTRY,ECU,AMR,Americas,YEAR,2019,,,,,,,,,97,97,,,"Doctors, obstetrician and nurse Estadísticas Vitales: Registro Estadístico de Nacidos Vivos y Defunciones 2020. Quito: Instituto Nacional de Estadística y Censos (INEC); 2021 (in Spanish). ",2025-04-07T06:46:44Z,2019,2019-01-01,2019-12-31
6450535,MDG_0000000025,COUNTRY,BIH,EUR,Europe,YEAR,2009,,,,,,,,,100,100,,, Statistical Yearbook Federation of Bosnia and Herzegovina 2011. Sarajevo: Federal Office of Statistics [Bosnia and Herzegovina]; 2011.,2025-04-07T06:46:44Z,2009,2009-01-01,2009-12-31
6451284,MDG_0000000025,REGION,SEAR,,,YEAR,2001,,,,,,,,,45,45,,,,2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
6455412,MDG_0000000025,COUNTRY,SGP,WPR,Western Pacific,YEAR,2017,,,,,,,,,100,100,,,"Doctor, ambulance officer, paramedic, midwife, nurse Registry of Births and Deaths. Singapore: Department of Statistics Singapore; 2021 (Sustainable Development Goals: Indicator 3.2.1 [online database] https://www.singstat.gov.sg/find-data/sdg/goal-3#t1, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2017,2017-01-01,2017-12-31
6463717,MDG_0000000025,COUNTRY,SVN,EUR,Europe,YEAR,2003,,,,,,,,,100,100,,, Statistical Yearbook 2006. Ljubljana: Statistical Office of the Republic of Slovenia; 2006.,2025-04-07T06:46:44Z,2003,2003-01-01,2003-12-31
6477514,MDG_0000000025,COUNTRY,BRA,AMR,Americas,YEAR,2000,,,,,,,,,99,99,,," DATASUS [online database]. Brazil: MS/SVS/DASIS - Sistema de Informações sobre Nacidos Vivos – SINASC. Nascim p/resid.mãe por ocorrência segundo Região. Período: 2000; 2011 (http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinasc/cnv/nvuf.def, accessed 27 July 2011, in Portuguese).",2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
6480850,MDG_0000000025,COUNTRY,USA,AMR,Americas,YEAR,2004,,,,,,,,,99,99,,," Martin JA, Hamilton BE, Sutton PD, Ventura SJ, Menacker F, Kirmeyer S. Births: Final data for 2004. National Vital Statistics Reports; vol. 55, no. 1. Hyattsville, MD: National Center for Health Statistics; 2006.",2025-04-07T06:46:44Z,2004,2004-01-01,2004-12-31
6481571,MDG_0000000025,COUNTRY,GHA,AFR,Africa,YEAR,2003,,,,,,,,,47,47,,,"Doctor, nurse, midwife, auxiliary midwife (nurse, midwife, auxiliary midwife: 40.5%) Ghana Statistical Service (GSS), Noguchi Memorial Institute for Medical Research (NMIMR), ORC Macro. Ghana Demographic and Health Survey 2003. Calverton, Maryland: GSS, NMIMR, ORC Macro; 2004.",2025-04-07T06:46:44Z,2003,2003-01-01,2003-12-31
6481871,MDG_0000000025,COUNTRY,HRV,EUR,Europe,YEAR,2016,,,,,,,,,100,100,,, Statistical Yearbook of the Republic of Croatia 2017. Zagreb: Croatian Bureau of Statistics; 2017.  ,2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
6485818,MDG_0000000025,COUNTRY,CZE,EUR,Europe,YEAR,2017,,,,,,,,,100,100,,, Data from country consultation. Source: National Register of Mothers at Childbirth. Prague: Ústav zdravotnických informací a statistiky ?R [Institute of Health Information and Statistics of the Czech Republic]; 2019. ,2025-04-07T06:46:44Z,2017,2017-01-01,2017-12-31
6488125,MDG_0000000025,COUNTRY,ZMB,AFR,Africa,YEAR,2002,,,,,,,,,42,42,,," Central Statistical Office [Zambia], Central Board of Health [Zambia], ORC Macro. Zambia Demographic and Health Survey 2001-2002. Calverton, Maryland, USA: Central Statistical Office [Zambia], Central Board of Health [Zambia], ORC Macro; 2003. ",2025-04-07T06:46:44Z,2001-2002,2001-01-01,2002-12-31
6488796,MDG_0000000025,COUNTRY,UKR,EUR,Europe,YEAR,2004,,,,,,,,,100,100,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2004,2004-01-01,2004-12-31
6494595,MDG_0000000025,COUNTRY,SEN,AFR,Africa,YEAR,2019,,,,,,,,,75,75,,," Sénégal: Enquête Démographique et de Santé Continue (EDS-Continue) 2019.  Rockville, Maryland, USA: Agence Nationale de la Statistique et de la Démographie (ANSD), ICF;  2020 (in French). ",2025-04-07T06:46:44Z,2019,2019-01-01,2019-12-31
6494850,MDG_0000000025,COUNTRY,KOR,WPR,Western Pacific,YEAR,2015,,,,,,,,,100,100,,," The 2015 National Survey on Fertility, Family Health & Welfare in Korea. Sejong City: Korea Institute for Health and Social Affairs; 2016 (in Korean). ",2025-04-07T06:46:44Z,2013-2015,2013-01-01,2015-12-31
6504558,MDG_0000000025,COUNTRY,GRC,EUR,Europe,YEAR,2015,,,,,,,,,100,100,,,"Skilled persons Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation",2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
6512861,MDG_0000000025,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2000,,,,,,,,,27,27,,,"Trained personnel A Report - National Health Survey 2000. Thimphu: Department of Health Services, Ministry of Health and Education, Bhutan; 2001.",2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
6514203,MDG_0000000025,COUNTRY,DEU,EUR,Europe,YEAR,2010,,,,,,,,,97,97,,," Indicator 3..2.1: proportion of births attended by skilled health personnel [online database]. Wiesbaden: Statistisches Bundesamt (DESTATIS); 2019 (https://sustainabledevelopment-germany.github.io/en/3-1-2/, accessed 30 January 2020). 

Source for sample size: 
Live births and difference to the previous year [online database]. Wiesbaden: Statistisches Bundesamt (DESTATIS); 2019 (https://www.destatis.de/EN/Themes/Society-Environment/Population/Births/Tables/live-birth-difference.html;jsessionid=E7096D28FE065513E5F04C559D739AAF.internet721, accessed 30 January 2020). ",2025-04-07T06:46:44Z,2010,2010-01-01,2010-12-31
6515832,MDG_0000000025,COUNTRY,DEU,EUR,Europe,YEAR,2019,,,,,,,,,96,96,,," Indicator 3..2.1: proportion of births attended by skilled health personnel [online database]. Wiesbaden: Statistisches Bundesamt (DESTATIS); 2023 (https://sustainabledevelopment-germany.github.io/en/3-1-2/), accessed 28 September 2021). ",2025-04-07T06:46:44Z,2019,2019-01-01,2019-12-31
6527743,MDG_0000000025,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,100,100,,, Annual Bulletin for Vital Statistics - Births and Deaths 2015. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2016.,2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
6534162,MDG_0000000025,COUNTRY,MKD,EUR,Europe,YEAR,2021,,,,,,,,,100,100,,," Statistical Yearbook of Republic of North Macedonia, 2022. Skopje: State Statistical office ( Republic of North Macedonia); 2022",2025-04-07T06:46:44Z,2021,2021-01-01,2021-12-31
6536478,MDG_0000000025,COUNTRY,FIN,EUR,Europe,YEAR,2005,,,,,,,,,100,100,,,"Skilled health personnel Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2025-04-07T06:46:44Z,2005,2005-01-01,2005-12-31
6552236,MDG_0000000025,COUNTRY,UKR,EUR,Europe,YEAR,2010,,,,,,,,,100,100,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2010,2010-01-01,2010-12-31
6568315,MDG_0000000025,COUNTRY,FIN,EUR,Europe,YEAR,2016,,,,,,,,,100,100,,,"Skilled health personnel Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
6568582,MDG_0000000025,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,99,99,,, Annual Bulletin for Vital Statistics - Births and Deaths 2014. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2015.,2025-04-07T06:46:44Z,2014,2014-01-01,2014-12-31
6571745,MDG_0000000025,COUNTRY,GNQ,AFR,Africa,YEAR,2000,,,,,,,,,65,65,,," Ministerio de Planification y Desarrollo Económico, UNICEF. Encuesta de Indicadores Multiples (MICS 2000). Informe Final. Malabo, Guinea Ecuatorial; 2001 (in Spanish).",2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
6572793,MDG_0000000025,COUNTRY,IRL,EUR,Europe,YEAR,2020,,,,,,,,,100,100,,," Healthcare Pricing Office (HPO), Health Service Executive (HSE). Perinatal Statistics Report 2020. Version 1.0. Dublin: HSE; 2022.",2025-04-07T06:46:44Z,2020,2020-01-01,2020-12-31
6573355,MDG_0000000025,COUNTRY,GNB,AFR,Africa,YEAR,2006,,,,,,,,,31,31,,," Ministère de l`Economie - Secrétariat d`Etat du Plan et à l`Intégration Régionale, Fonds des Nations Unies pour l’Enfance (UNICEF). Enquête par Grappes à Indicateurs Multiples, Guinée-Bissau, Rapport Final. Bissau, Guinée-Bissau: Ministère de l`Economie - Secrétariat d`Etat du Plan et à l`Intégration Régionale; 2006 (in French).

",2025-04-07T06:46:44Z,2006,2006-01-01,2006-12-31
6573364,MDG_0000000025,COUNTRY,BEN,AFR,Africa,YEAR,2022,,,,,,,,,81,81,,," Institut National de la Statistique et de la Démographie (INStaD). 2023. Enquête par Grappes à Indicateurs Multiples, Bénin, 2021-2022, Rapport des résultats de l’enquête. Cotonou, Bénin : INStaD.",2025-04-07T06:46:44Z,2021-2022,2021-01-01,2022-12-31
